serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C10625080248,00:0B:C2:19:B6:25,P300,ACTIVATED,185803000BC219B625,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080249,00:0B:C2:19:B6:27,P300,ACTIVATED,185803000BC219B627,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080250,00:0B:C2:19:B6:29,P300,ACTIVATED,185803000BC219B629,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080251,00:0B:C2:19:B6:2B,P300,ACTIVATED,185803000BC219B62B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080252,00:0B:C2:19:B6:2D,P300,ACTIVATED,185803000BC219B62D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080253,00:0B:C2:19:B6:2F,P300,ACTIVATED,185803000BC219B62F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080254,00:0B:C2:19:B6:31,P300,ACTIVATED,185803000BC219B631,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080255,00:0B:C2:19:B6:33,P300,ACTIVATED,185803000BC219B633,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080256,00:0B:C2:19:B6:35,P300,ACTIVATED,185803000BC219B635,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080257,00:0B:C2:19:B6:37,P300,ACTIVATED,185803000BC219B637,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080258,00:0B:C2:19:B6:39,P300,ACTIVATED,185803000BC219B639,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080259,00:0B:C2:19:B6:3B,P300,ACTIVATED,185803000BC219B63B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080260,00:0B:C2:19:B6:3D,P300,ACTIVATED,185803000BC219B63D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080261,00:0B:C2:19:B6:3F,P300,ACTIVATED,185803000BC219B63F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080262,00:0B:C2:19:B6:41,P300,ACTIVATED,185803000BC219B641,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080263,00:0B:C2:19:B6:43,P300,ACTIVATED,185803000BC219B643,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080264,00:0B:C2:19:B6:45,P300,ACTIVATED,185803000BC219B645,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080265,00:0B:C2:19:B6:47,P300,ACTIVATED,185803000BC219B647,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080266,00:0B:C2:19:B6:49,P300,ACTIVATED,185803000BC219B649,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080267,00:0B:C2:19:B6:4B,P300,ACTIVATED,185803000BC219B64B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080268,00:0B:C2:19:B6:4D,P300,ACTIVATED,185803000BC219B64D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080269,00:0B:C2:19:B6:4F,P300,ACTIVATED,185803000BC219B64F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080270,00:0B:C2:19:B6:51,P300,ACTIVATED,185803000BC219B651,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080271,00:0B:C2:19:B6:53,P300,ACTIVATED,185803000BC219B653,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080272,00:0B:C2:19:B6:55,P300,ACTIVATED,185803000BC219B655,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080273,00:0B:C2:19:B6:57,P300,ACTIVATED,185803000BC219B657,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080274,00:0B:C2:19:B6:59,P300,ACTIVATED,185803000BC219B659,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080275,00:0B:C2:19:B6:5B,P300,ACTIVATED,185803000BC219B65B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080276,00:0B:C2:19:B6:5D,P300,ACTIVATED,185803000BC219B65D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080277,00:0B:C2:19:B6:5F,P300,ACTIVATED,185803000BC219B65F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080278,00:0B:C2:19:B6:61,P300,ACTIVATED,185803000BC219B661,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080279,00:0B:C2:19:B6:63,P300,ACTIVATED,185803000BC219B663,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080280,00:0B:C2:19:B6:65,P300,ACTIVATED,185803000BC219B665,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080281,00:0B:C2:19:B6:67,P300,ACTIVATED,185803000BC219B667,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080282,00:0B:C2:19:B6:69,P300,ACTIVATED,185803000BC219B669,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080283,00:0B:C2:19:B6:6B,P300,ACTIVATED,185803000BC219B66B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080284,00:0B:C2:19:B6:6D,P300,ACTIVATED,185803000BC219B66D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080285,00:0B:C2:19:B6:6F,P300,ACTIVATED,185803000BC219B66F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080286,00:0B:C2:19:B6:71,P300,ACTIVATED,185803000BC219B671,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080287,00:0B:C2:19:B6:73,P300,ACTIVATED,185803000BC219B673,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080288,00:0B:C2:19:B6:75,P300,ACTIVATED,185803000BC219B675,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080289,00:0B:C2:19:B6:77,P300,ACTIVATED,185803000BC219B677,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080290,00:0B:C2:19:B6:79,P300,ACTIVATED,185803000BC219B679,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080291,00:0B:C2:19:B6:7B,P300,ACTIVATED,185803000BC219B67B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080292,00:0B:C2:19:B6:7D,P300,ACTIVATED,185803000BC219B67D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080293,00:0B:C2:19:B6:7F,P300,ACTIVATED,185803000BC219B67F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080294,00:0B:C2:19:B6:81,P300,ACTIVATED,185803000BC219B681,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080295,00:0B:C2:19:B6:83,P300,ACTIVATED,185803000BC219B683,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080296,00:0B:C2:19:B6:85,P300,ACTIVATED,185803000BC219B685,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080297,00:0B:C2:19:B6:87,P300,ACTIVATED,185803000BC219B687,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080298,00:0B:C2:19:B6:89,P300,ACTIVATED,185803000BC219B689,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080299,00:0B:C2:19:B6:8B,P300,ACTIVATED,185803000BC219B68B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080300,00:0B:C2:19:B6:8D,P300,ACTIVATED,185803000BC219B68D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080301,00:0B:C2:19:B6:8F,P300,ACTIVATED,185803000BC219B68F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080302,00:0B:C2:19:B6:91,P300,ACTIVATED,185803000BC219B691,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080303,00:0B:C2:19:B6:93,P300,ACTIVATED,185803000BC219B693,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080304,00:0B:C2:19:B6:95,P300,ACTIVATED,185803000BC219B695,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080305,00:0B:C2:19:B6:97,P300,ACTIVATED,185803000BC219B697,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080306,00:0B:C2:19:B6:99,P300,ACTIVATED,185803000BC219B699,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080307,00:0B:C2:19:B6:9B,P300,ACTIVATED,185803000BC219B69B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080308,00:0B:C2:19:B6:9D,P300,ACTIVATED,185803000BC219B69D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080309,00:0B:C2:19:B6:9F,P300,ACTIVATED,185803000BC219B69F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080310,00:0B:C2:19:B6:A1,P300,ACTIVATED,185803000BC219B6A1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080311,00:0B:C2:19:B6:A3,P300,ACTIVATED,185803000BC219B6A3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080312,00:0B:C2:19:B6:A5,P300,ACTIVATED,185803000BC219B6A5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080313,00:0B:C2:19:B6:A7,P300,ACTIVATED,185803000BC219B6A7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080314,00:0B:C2:19:B6:A9,P300,ACTIVATED,185803000BC219B6A9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080315,00:0B:C2:19:B6:AB,P300,ACTIVATED,185803000BC219B6AB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080316,00:0B:C2:19:B6:AD,P300,ACTIVATED,185803000BC219B6AD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080317,00:0B:C2:19:B6:AF,P300,ACTIVATED,185803000BC219B6AF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080318,00:0B:C2:19:B6:B1,P300,ACTIVATED,185803000BC219B6B1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080319,00:0B:C2:19:B6:B3,P300,ACTIVATED,185803000BC219B6B3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080320,00:0B:C2:19:B6:B5,P300,ACTIVATED,185803000BC219B6B5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080321,00:0B:C2:19:B6:B7,P300,ACTIVATED,185803000BC219B6B7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080322,00:0B:C2:19:B6:B9,P300,ACTIVATED,185803000BC219B6B9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080323,00:0B:C2:19:B6:BB,P300,ACTIVATED,185803000BC219B6BB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080324,00:0B:C2:19:B6:BD,P300,ACTIVATED,185803000BC219B6BD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080325,00:0B:C2:19:B6:BF,P300,ACTIVATED,185803000BC219B6BF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080326,00:0B:C2:19:B6:C1,P300,ACTIVATED,185803000BC219B6C1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080327,00:0B:C2:19:B6:C3,P300,ACTIVATED,185803000BC219B6C3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080328,00:0B:C2:19:B6:C5,P300,ACTIVATED,185803000BC219B6C5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080329,00:0B:C2:19:B6:C7,P300,ACTIVATED,185803000BC219B6C7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080330,00:0B:C2:19:B6:C9,P300,ACTIVATED,185803000BC219B6C9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080331,00:0B:C2:19:B6:CB,P300,ACTIVATED,185803000BC219B6CB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080332,00:0B:C2:19:B6:CD,P300,ACTIVATED,185803000BC219B6CD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080333,00:0B:C2:19:B6:CF,P300,ACTIVATED,185803000BC219B6CF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080334,00:0B:C2:19:B6:D1,P300,ACTIVATED,185803000BC219B6D1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080335,00:0B:C2:19:B6:D3,P300,ACTIVATED,185803000BC219B6D3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080336,00:0B:C2:19:B6:D5,P300,ACTIVATED,185803000BC219B6D5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080337,00:0B:C2:19:B6:D7,P300,ACTIVATED,185803000BC219B6D7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080338,00:0B:C2:19:B6:D9,P300,ACTIVATED,185803000BC219B6D9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080339,00:0B:C2:19:B6:DB,P300,ACTIVATED,185803000BC219B6DB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080340,00:0B:C2:19:B6:DD,P300,ACTIVATED,185803000BC219B6DD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080341,00:0B:C2:19:B6:DF,P300,ACTIVATED,185803000BC219B6DF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080342,00:0B:C2:19:B6:E1,P300,ACTIVATED,185803000BC219B6E1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080343,00:0B:C2:19:B6:E3,P300,ACTIVATED,185803000BC219B6E3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080344,00:0B:C2:19:B6:E5,P300,ACTIVATED,185803000BC219B6E5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080345,00:0B:C2:19:B6:E7,P300,ACTIVATED,185803000BC219B6E7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080346,00:0B:C2:19:B6:E9,P300,ACTIVATED,185803000BC219B6E9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080347,00:0B:C2:19:B6:EB,P300,ACTIVATED,185803000BC219B6EB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080348,00:0B:C2:19:B6:ED,P300,ACTIVATED,185803000BC219B6ED,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080349,00:0B:C2:19:B6:EF,P300,ACTIVATED,185803000BC219B6EF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080350,00:0B:C2:19:B6:F1,P300,ACTIVATED,185803000BC219B6F1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080351,00:0B:C2:19:B6:F3,P300,ACTIVATED,185803000BC219B6F3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080352,00:0B:C2:19:B6:F5,P300,ACTIVATED,185803000BC219B6F5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080353,00:0B:C2:19:B6:F7,P300,ACTIVATED,185803000BC219B6F7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080354,00:0B:C2:19:B6:F9,P300,ACTIVATED,185803000BC219B6F9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080355,00:0B:C2:19:B6:FB,P300,ACTIVATED,185803000BC219B6FB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080356,00:0B:C2:19:B6:FD,P300,ACTIVATED,185803000BC219B6FD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080357,00:0B:C2:19:B6:FF,P300,ACTIVATED,185803000BC219B6FF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080358,00:0B:C2:19:B7:01,P300,ACTIVATED,185803000BC219B701,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080359,00:0B:C2:19:B7:03,P300,ACTIVATED,185803000BC219B703,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080360,00:0B:C2:19:B7:05,P300,ACTIVATED,185803000BC219B705,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080361,00:0B:C2:19:B7:07,P300,ACTIVATED,185803000BC219B707,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080362,00:0B:C2:19:B7:09,P300,ACTIVATED,185803000BC219B709,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080363,00:0B:C2:19:B7:0B,P300,ACTIVATED,185803000BC219B70B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080364,00:0B:C2:19:B7:0D,P300,ACTIVATED,185803000BC219B70D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080365,00:0B:C2:19:B7:0F,P300,ACTIVATED,185803000BC219B70F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080366,00:0B:C2:19:B7:11,P300,ACTIVATED,185803000BC219B711,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080367,00:0B:C2:19:B7:13,P300,ACTIVATED,185803000BC219B713,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080368,00:0B:C2:19:B7:15,P300,ACTIVATED,185803000BC219B715,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080369,00:0B:C2:19:B7:17,P300,ACTIVATED,185803000BC219B717,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080370,00:0B:C2:19:B7:19,P300,ACTIVATED,185803000BC219B719,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080371,00:0B:C2:19:B7:1B,P300,ACTIVATED,185803000BC219B71B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080372,00:0B:C2:19:B7:1D,P300,ACTIVATED,185803000BC219B71D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080373,00:0B:C2:19:B7:1F,P300,ACTIVATED,185803000BC219B71F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080374,00:0B:C2:19:B7:21,P300,ACTIVATED,185803000BC219B721,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080375,00:0B:C2:19:B7:23,P300,ACTIVATED,185803000BC219B723,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080376,00:0B:C2:19:B7:25,P300,ACTIVATED,185803000BC219B725,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080377,00:0B:C2:19:B7:27,P300,ACTIVATED,185803000BC219B727,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080378,00:0B:C2:19:B7:29,P300,ACTIVATED,185803000BC219B729,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080379,00:0B:C2:19:B7:2B,P300,ACTIVATED,185803000BC219B72B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080380,00:0B:C2:19:B7:2D,P300,ACTIVATED,185803000BC219B72D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080381,00:0B:C2:19:B7:2F,P300,ACTIVATED,185803000BC219B72F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080382,00:0B:C2:19:B7:31,P300,ACTIVATED,185803000BC219B731,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080383,00:0B:C2:19:B7:33,P300,ACTIVATED,185803000BC219B733,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080384,00:0B:C2:19:B7:35,P300,ACTIVATED,185803000BC219B735,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080385,00:0B:C2:19:B7:37,P300,ACTIVATED,185803000BC219B737,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080386,00:0B:C2:19:B7:39,P300,ACTIVATED,185803000BC219B739,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080387,00:0B:C2:19:B7:3B,P300,ACTIVATED,185803000BC219B73B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080388,00:0B:C2:19:B7:3D,P300,ACTIVATED,185803000BC219B73D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
